positive/45.jpg 1 16 137 57 50
positive/46.jpg 1 131 85 63 124
positive/48.jpg 1 82 73 104 141
positive/49.jpg 1 0 147 139 56
positive/5.jpg 1 0 5 142 139
positive/54.jpg 1 57 103 96 111
positive/57.jpg 1 90 81 46 61
positive/64.jpg 1 84 65 78 137
positive/68.jpg 2 52 120 71 80 66 55 43 62
positive/7.jpg 2 6 64 114 146 6 55 128 161
positive/71.jpg 3 3 97 109 96 70 150 112 57 62 85 130 113
positive/72.jpg 1 1 47 191 150
positive/73.jpg 1 64 81 102 90
positive/80.jpg 1 102 85 100 118
positive/81.jpg 1 83 85 86 99
positive/85.jpg 1 6 47 90 71
positive/93.jpg 2 35 61 101 140 116 57 68 143
positive/99.jpg 1 115 102 46 105
positive/CARDS_COURTYARD_B_T_frame_0036_jpg.rf.59f3bee7b65017f2ad0040b428347158.jpg 1 129 138 37 75
positive/CARDS_COURTYARD_B_T_frame_0316_jpg.rf.2718d78af77006281398537092e97e28.jpg 1 172 204 41 11
positive/CARDS_COURTYARD_B_T_frame_1106_jpg.rf.6342d84973299b81b77798dd87f2f803.jpg 1 122 124 40 48
positive/CARDS_COURTYARD_B_T_frame_1232_jpg.rf.ad4549de5a9973b8b0d2d8a966f7fa78.jpg 1 117 127 48 46
positive/CARDS_COURTYARD_B_T_frame_1262_jpg.rf.0ba50aec2e53881e41a1828cb0484aef.jpg 1 89 135 41 46
positive/CARDS_COURTYARD_B_T_frame_1279_jpg.rf.4f5f1f98687d33b10ae86cd5dae2473a.jpg 2 103 168 59 47 96 123 53 54
positive/CARDS_COURTYARD_B_T_frame_1294_jpg.rf.06d70f62275f4f9fcaa8cfb8687dc497.jpg 2 133 187 59 28 94 122 40 47
positive/CARDS_COURTYARD_B_T_frame_1317_jpg.rf.27c730628643c50c7974a0935ed27806.jpg 1 121 189 62 26
positive/CARDS_COURTYARD_B_T_frame_1338_jpg.rf.931b507004dd634e598be9170349b85a.jpg 1 150 168 52 47
positive/CARDS_COURTYARD_B_T_frame_1370_jpg.rf.dc272101774cdeae9fabf9a20f9530e6.jpg 1 76 151 85 63
positive/CARDS_COURTYARD_B_T_frame_1377_jpg.rf.f39cf4645b16b26a0bc2dedfad723398.jpg 1 68 162 71 52
positive/CARDS_COURTYARD_B_T_frame_1379_jpg.rf.c9107636ebc83effcff32a9fbe14b00e.jpg 1 75 159 66 48
positive/CARDS_COURTYARD_B_T_frame_1433_jpg.rf.2886eafc905d8dddc3e0c6d78d92873a.jpg 1 107 205 43 10
positive/CARDS_COURTYARD_B_T_frame_1444_jpg.rf.519cc690b014e6493d86f8178723eb55.jpg 1 125 198 60 17
positive/CARDS_COURTYARD_B_T_frame_1475_jpg.rf.ebccb7ddab0377cb81cb230a03435609.jpg 1 130 187 72 28
positive/CARDS_COURTYARD_B_T_frame_1523_jpg.rf.7091a022a8d22dcc906055107ff54498.jpg 1 97 159 90 56
positive/CARDS_COURTYARD_B_T_frame_1536_jpg.rf.55472771ac4f0608b19d5fd39c5a8329.jpg 1 100 140 81 70
positive/CARDS_COURTYARD_B_T_frame_1577_jpg.rf.2674d4bd365b52b899b41af8beed1bcd.jpg 1 47 140 103 75
positive/CARDS_COURTYARD_B_T_frame_1812_jpg.rf.5e2b10c908bee8b208f605a4b6183cd6.jpg 1 102 208 16 6
positive/CARDS_COURTYARD_B_T_frame_1914_jpg.rf.886a948c8ec62ddb883948d77365ea0c.jpg 1 134 111 35 60
positive/CARDS_COURTYARD_B_T_frame_1928_jpg.rf.056c6ed8be8d3acf0e8565dac6988e1f.jpg 1 183 210 17 5
positive/CARDS_COURTYARD_B_T_frame_1930_jpg.rf.4231fbda52b92d6122b1e7d6d039f8f6.jpg 1 189 211 10 4
positive/CARDS_COURTYARD_B_T_frame_1999_jpg.rf.59433975446c4715345b4b60f4a63ace.jpg 1 198 211 13 4
positive/CARDS_COURTYARD_B_T_frame_2093_jpg.rf.b6ca659cd5bcde942ffd3d7c4dceb1f0.jpg 1 198 206 16 9
positive/CARDS_COURTYARD_B_T_frame_2208_jpg.rf.7706b8ea6dea8b59bdf6b3361acaf51f.jpg 1 112 116 44 64
positive/CARDS_COURTYARD_B_T_frame_2366_jpg.rf.24c471aab95f049544eead0da2c94cd9.jpg 1 198 210 15 5
positive/CARDS_COURTYARD_B_T_frame_2369_jpg.rf.cfc2fe1d59223db18a38676984b663b6.jpg 1 198 213 16 2
positive/CARDS_COURTYARD_B_T_frame_2429_jpg.rf.fd85ee252fa59173de0e8139a24ecf56.jpg 1 94 208 17 7
positive/CARDS_COURTYARD_B_T_frame_2666_jpg.rf.9fe7748d4c3b904df0b0295fc05bfda6.jpg 1 184 205 29 10
positive/CARDS_COURTYARD_B_T_frame_2693_jpg.rf.e802e2f4d90bd95fa59c325317dbe15c.jpg 1 174 207 27 8
positive/CARDS_COURTYARD_B_T_frame_2699_jpg.rf.1e8add32b777be9e6d01c0019c1698d8.jpg 1 183 207 26 8
positive/CARDS_COURTYARD_H_S_frame_0060_jpg.rf.060edf33a6c8e328bf06848155fce158.jpg 1 66 191 81 25
positive/CARDS_COURTYARD_H_S_frame_0073_jpg.rf.f0055300776cd17f5dcba359dddaf9df.jpg 1 65 197 72 19
positive/CARDS_COURTYARD_H_S_frame_0129_jpg.rf.94128108ef0ad59460a660f0862c1705.jpg 1 119 206 28 10
positive/CARDS_COURTYARD_H_S_frame_0134_jpg.rf.052fa3612ea2ebf76d0f15a413365b0c.jpg 1 119 206 31 10
positive/CARDS_COURTYARD_H_S_frame_0145_jpg.rf.8958a7d762bd2093b5a7466a4f410d8c.jpg 1 79 190 39 25
positive/CARDS_COURTYARD_H_S_frame_0174_jpg.rf.a5a3cf5f0b6ebb893071bcd9029fae63.jpg 1 96 198 50 18
positive/CARDS_COURTYARD_H_S_frame_0183_jpg.rf.5653913fcf0b08768aa5f8432b8d58af.jpg 1 88 190 45 26
positive/CARDS_COURTYARD_H_S_frame_0199_jpg.rf.1c3010cd564ab87667cfe7695f7f2b7b.jpg 1 72 177 76 39
positive/CARDS_COURTYARD_H_S_frame_0209_jpg.rf.a6cea6265da42f08d739443ceca08516.jpg 1 66 170 79 46
positive/CARDS_COURTYARD_H_S_frame_0211_jpg.rf.b386fb6b53bdad97ea5826ce56250861.jpg 1 65 173 82 43
positive/CARDS_COURTYARD_H_S_frame_0245_jpg.rf.31807da87d4adc7a84bdeb6b9ff2a172.jpg 1 91 198 25 18
positive/CARDS_COURTYARD_H_S_frame_0247_jpg.rf.6bdc8f0489694c92b10f4253ba0178f2.jpg 1 86 194 26 22
positive/CARDS_COURTYARD_H_S_frame_0266_jpg.rf.c0932fb204d3dc483dc31eace7c7d281.jpg 1 90 201 28 15
positive/CARDS_COURTYARD_H_S_frame_0325_jpg.rf.1c0d82e22b8252ad6f7580ea12a49b4e.jpg 1 35 198 52 17
positive/CARDS_COURTYARD_H_S_frame_0380_jpg.rf.9d229663ea83f9ff7638bb113b487724.jpg 1 83 195 33 21
positive/CARDS_COURTYARD_H_S_frame_0390_jpg.rf.a1b61292e0ac91884164bafe9d741b1a.jpg 1 58 175 99 41
positive/CARDS_COURTYARD_H_S_frame_0549_jpg.rf.f5ef48572e42efa30cc57197d77b74dd.jpg 1 103 201 33 15
positive/CARDS_COURTYARD_H_S_frame_0552_jpg.rf.6ea4d7f6e4b6dad5a9164349a8db4ecb.jpg 1 106 202 34 14
positive/CARDS_COURTYARD_H_S_frame_0659_jpg.rf.dad7afcf7b761cb7643112bc3cc9bb2a.jpg 1 43 170 115 45
positive/CARDS_COURTYARD_H_S_frame_0672_jpg.rf.eda974db33099cd4bd31ff129860c733.jpg 1 76 179 75 37
positive/CARDS_COURTYARD_H_S_frame_0682_jpg.rf.a5b19182cd9121278ae5fa0c40107e73.jpg 1 78 179 75 37
positive/CARDS_COURTYARD_H_S_frame_0702_jpg.rf.119e73cb6b1c22e9176445d67df61410.jpg 1 92 205 55 10
positive/CARDS_COURTYARD_H_S_frame_0726_jpg.rf.c3cc7a4f44effa8cf39fba39f7770970.jpg 1 63 185 77 31
positive/CARDS_COURTYARD_H_S_frame_0763_jpg.rf.287ad23f4cc5f5ad2d3367ed9785af4f.jpg 1 71 163 106 53
positive/CARDS_COURTYARD_H_S_frame_0779_jpg.rf.92a61df68ab0d4fe4ce64aadde33b80e.jpg 1 79 177 71 39
positive/CARDS_COURTYARD_H_S_frame_0861_jpg.rf.77d56cd700808a3c06854ed57446321b.jpg 1 102 192 41 24
positive/CARDS_COURTYARD_H_S_frame_0958_jpg.rf.6c4bb9a81de86aa15b953570e52c7ab6.jpg 1 60 150 89 66
positive/CARDS_COURTYARD_H_S_frame_1002_jpg.rf.dc190524eea54dde59a3732eb1cd79c8.jpg 1 58 151 74 65
positive/CARDS_COURTYARD_H_S_frame_1021_jpg.rf.b3b61fa283faafeed6cef4ae9ffdeb20.jpg 1 75 173 73 43
positive/CARDS_COURTYARD_H_S_frame_1024_jpg.rf.d1bfda28b2d1bd64c8bd97ea539fdfc0.jpg 1 91 202 61 14
positive/CARDS_COURTYARD_H_S_frame_1135_jpg.rf.dd2f46360bec7fb4c13adcf12b03a1e5.jpg 1 41 157 104 58
positive/CARDS_COURTYARD_H_S_frame_1185_jpg.rf.f4c69dd803a382199df05e6aa338838e.jpg 1 13 154 106 61
positive/CARDS_COURTYARD_H_S_frame_1195_jpg.rf.71468abadec35ffcb1ec1166cb90f204.jpg 1 20 166 94 50
positive/CARDS_COURTYARD_H_S_frame_1232_jpg.rf.6594dc484300c5a56d17e447e90e2c59.jpg 1 45 186 82 30
positive/CARDS_COURTYARD_H_S_frame_1257_jpg.rf.8d347c1df99308609ef0579dae32d710.jpg 1 45 165 103 51
positive/CARDS_COURTYARD_H_S_frame_1392_jpg.rf.1bfb15c904a326d2f930ec05630e0eec.jpg 1 30 160 111 56
positive/CARDS_COURTYARD_H_S_frame_1396_jpg.rf.4b357dd5f98e007211d504fce27acbfe.jpg 1 29 153 115 63
positive/CARDS_COURTYARD_H_S_frame_1403_jpg.rf.241b9db5a60f899b442b40365cb01502.jpg 1 42 162 98 54
positive/CARDS_COURTYARD_H_S_frame_1435_jpg.rf.5cdc61dc495576b3edc9d4c48638fd3e.jpg 1 3 144 93 72
positive/CARDS_COURTYARD_H_S_frame_1479_jpg.rf.23011dc85d7e7e20a782003f9296f983.jpg 1 36 153 95 63
positive/CARDS_COURTYARD_H_S_frame_1514_jpg.rf.cd0c0ac69d122e1803f33945147c62e7.jpg 1 73 181 56 35
positive/CARDS_COURTYARD_H_S_frame_1530_jpg.rf.4b0b5c4b7d2f108891bb53355feadd50.jpg 1 74 183 71 33
positive/CARDS_COURTYARD_H_S_frame_1604_jpg.rf.229ce5ad2946d4665b9792b08664a845.jpg 1 46 161 94 55
positive/CARDS_COURTYARD_H_S_frame_1647_jpg.rf.2eebcf0c561a2c5b15b4b9b7205f4f49.jpg 1 18 149 111 67
positive/CARDS_COURTYARD_H_S_frame_1660_jpg.rf.57dd082a9160a692643eeb8aec1711f9.jpg 1 26 142 104 74
positive/CARDS_COURTYARD_H_S_frame_1674_jpg.rf.e431f2c16cf80f0573c722d2cd0e30a5.jpg 1 48 181 74 35
positive/CARDS_COURTYARD_H_S_frame_1675_jpg.rf.f2299cef164332106c4a2d3ecc8035ef.jpg 1 49 182 72 33
positive/CARDS_COURTYARD_H_S_frame_1830_jpg.rf.e46fa088558630fbe0622823dc8c7197.jpg 1 60 160 91 56
positive/CARDS_COURTYARD_H_S_frame_1832_jpg.rf.2fe011b3d3f1465b33984f87a5eac592.jpg 1 56 153 94 63
positive/CARDS_COURTYARD_H_S_frame_1837_jpg.rf.da8b28470cf3f566aacda6d9470c8bd5.jpg 1 43 143 103 73
positive/CARDS_COURTYARD_H_S_frame_1850_jpg.rf.04a04a303eb29c470d99537d171c4a4b.jpg 1 46 163 90 53
positive/CARDS_COURTYARD_H_S_frame_1924_jpg.rf.7f921f81112e5e0bac621733dd6f3e6e.jpg 1 42 165 95 51
positive/CARDS_COURTYARD_H_S_frame_1939_jpg.rf.ca88977d5df4d1aaafc44c38a07ba86e.jpg 1 38 175 86 41
positive/CARDS_COURTYARD_H_S_frame_1962_jpg.rf.fa3c233858691a2d6da7b717811fda65.jpg 1 18 158 101 58
positive/CARDS_COURTYARD_H_S_frame_1983_jpg.rf.a707d70a2ed31738d88b600f483783d8.jpg 1 55 163 101 53
positive/CARDS_COURTYARD_H_S_frame_2016_jpg.rf.c1a52680455852a495d36f98b92b36bc.jpg 1 49 162 91 54
positive/CARDS_COURTYARD_H_S_frame_2018_jpg.rf.bc2ce79561b5df0811de2621af05d3bd.jpg 1 51 161 98 55
positive/CARDS_COURTYARD_H_S_frame_2071_jpg.rf.496af5fdc1f8f6a7a51c2d435b2058ad.jpg 1 45 161 95 55
positive/CARDS_COURTYARD_H_S_frame_2163_jpg.rf.2b8f8172b8137eb13c59e48255605eda.jpg 1 47 109 101 104
positive/CARDS_COURTYARD_H_S_frame_2176_jpg.rf.983c63a454cb0338d6dba01b48a4d0a8.jpg 1 26 139 112 77
positive/CARDS_COURTYARD_H_S_frame_2190_jpg.rf.bcb5e685ed1a1be127a7d9d507aba00e.jpg 1 58 160 90 56
positive/CARDS_COURTYARD_H_S_frame_2194_jpg.rf.6a45d660446d3c81c1cd28a2fda1641b.jpg 1 64 170 82 46
positive/CARDS_COURTYARD_H_S_frame_2296_jpg.rf.08878c5b696f3237701fbeaf7d49f1a4.jpg 1 57 170 79 46
positive/CARDS_COURTYARD_H_S_frame_2327_jpg.rf.42e68c889e96debfce4daea3fd16204d.jpg 1 81 190 50 26
positive/CARDS_COURTYARD_H_S_frame_2365_jpg.rf.ae18ddeb8fe16cd2f834099ffc2d7a5c.jpg 1 48 159 92 57
positive/CARDS_COURTYARD_H_S_frame_2369_jpg.rf.6813818d1a861235dc8e96150c38a0da.jpg 1 37 152 86 64
positive/CARDS_COURTYARD_H_S_frame_2412_jpg.rf.945d96fbec6c11bb9d8133103e54da0e.jpg 1 98 196 73 20
positive/CARDS_COURTYARD_H_S_frame_2423_jpg.rf.13ee66e03f93c9e706ac5226359abdac.jpg 1 74 181 86 35
positive/CARDS_COURTYARD_H_S_frame_2452_jpg.rf.1f8ccdd9eab9022da11614b643a8c618.jpg 1 76 184 40 32
positive/CARDS_COURTYARD_H_S_frame_2533_jpg.rf.8040bab8b7655dc8f6327c892f11294b.jpg 1 55 177 79 39
positive/CARDS_COURTYARD_H_S_frame_2554_jpg.rf.474e5e3ab0afd71343c8e1d1c51c8472.jpg 1 36 149 95 66
positive/CARDS_COURTYARD_H_S_frame_2638_jpg.rf.211843718c6270e98369ce9c381ce6d8.jpg 1 42 137 100 79
positive/CARDS_COURTYARD_H_S_frame_2662_jpg.rf.c28d4982e0a1b991e1ee24ae21b74595.jpg 1 48 168 90 48
positive/CARDS_COURTYARD_H_S_frame_2674_jpg.rf.0d4044808816bc8c5457753bb95c93f0.jpg 1 61 181 80 35
positive/CARDS_COURTYARD_H_S_frame_2693_jpg.rf.d0624706d2acc1342c5205043dcade94.jpg 1 57 178 82 38
positive/CARDS_COURTYARD_S_H_frame_0016_jpg.rf.7217e76fe08f56073a3b1236dc89b22f.jpg 2 75 203 78 12 176 204 17 11
positive/CARDS_COURTYARD_S_H_frame_0324_jpg.rf.479a4e87138ea01f9fca044fb2ab8cba.jpg 1 45 91 73 90
positive/CARDS_COURTYARD_S_H_frame_0388_jpg.rf.47e09a43dce77a07cf06b1a5cf3edf2e.jpg 1 80 190 73 25
positive/CARDS_COURTYARD_S_H_frame_0414_jpg.rf.392449b68dd8d3f5f75a357c24bddc65.jpg 2 75 204 80 11 161 209 15 6
positive/CARDS_COURTYARD_S_H_frame_0438_jpg.rf.e1e5efab2a1a5422f35d2818c64bb3a4.jpg 1 91 209 59 6
positive/CARDS_COURTYARD_S_H_frame_0482_jpg.rf.a050b6c4cc9d1e1e64c321f152e1b2c8.jpg 1 86 198 56 17
positive/CARDS_COURTYARD_S_H_frame_0504_jpg.rf.e80f303f3eb00cee4b810882f9dd3fac.jpg 1 50 192 48 23
positive/CARDS_COURTYARD_S_H_frame_0536_jpg.rf.54cfb8770c203fa71971c35a40ed0724.jpg 1 54 192 42 23
positive/CARDS_COURTYARD_S_H_frame_0559_jpg.rf.acf1e284bda54358f60bb4411826880c.jpg 1 42 199 70 16
positive/CARDS_COURTYARD_S_H_frame_0805_jpg.rf.a9f226673f8040b092f0346920d4e57c.jpg 2 80 199 68 16 170 208 16 7
positive/CARDS_COURTYARD_S_H_frame_0890_jpg.rf.24f01dde2ef1e5bfb68069a20e787463.jpg 2 45 194 82 21 164 206 15 9
positive/CARDS_COURTYARD_S_H_frame_0896_jpg.rf.38e3196d1446550e43e5df33a6b3f477.jpg 2 47 195 81 21 164 207 16 9
positive/CARDS_COURTYARD_S_H_frame_0903_jpg.rf.321f7ec4cd8497f0c8baad7b7628f86a.jpg 1 5 108 89 100
positive/CARDS_COURTYARD_S_H_frame_0912_jpg.rf.986d077bd998a9ce242c0bd1f807d02d.jpg 1 68 110 73 65
positive/CARDS_COURTYARD_S_H_frame_0923_jpg.rf.e7703b718ae91a14857d5a439a2eff70.jpg 1 79 113 68 77
positive/CARDS_COURTYARD_S_H_frame_0935_jpg.rf.56a0ba66b5c11e968a6b025cff1a1b6c.jpg 1 90 198 48 17
positive/CARDS_COURTYARD_S_H_frame_1013_jpg.rf.214bd0358a3e75ab368a1eaa77abf288.jpg 1 71 186 68 29
positive/CARDS_COURTYARD_S_H_frame_1027_jpg.rf.8871a532d9b772de2649b3cace3ec2b5.jpg 1 46 111 76 89
positive/CARDS_COURTYARD_S_H_frame_1043_jpg.rf.27a1c7bd7c76045d2f0099e80372cfae.jpg 1 67 141 85 74
positive/CARDS_COURTYARD_S_H_frame_1114_jpg.rf.979ebb7d617ba2c00306cfe43207ed58.jpg 1 118 212 14 3
positive/CARDS_COURTYARD_S_H_frame_1160_jpg.rf.1c11697055926e9ab651c771b1a2c438.jpg 1 111 211 21 4
positive/CARDS_COURTYARD_S_H_frame_1164_jpg.rf.f8b3ef68bf938127b9dbd666703c6eb6.jpg 1 111 210 20 5
positive/CARDS_COURTYARD_S_H_frame_1343_jpg.rf.d572c9adb4468cae46541e7597a3b39c.jpg 1 9 161 108 54
positive/CARDS_COURTYARD_S_H_frame_1353_jpg.rf.2a2b5033c6f68dfe48de0bca97cd1597.jpg 1 5 145 87 70
positive/CARDS_COURTYARD_S_H_frame_1377_jpg.rf.c8212f0c76139c98e13f00cc1330faef.jpg 1 75 186 40 29
positive/CARDS_COURTYARD_S_H_frame_1379_jpg.rf.a7d748c7aab395d9e8a6a700e8a9ab65.jpg 1 99 199 31 16
positive/CARDS_COURTYARD_S_H_frame_1407_jpg.rf.0b1a9966f6f0ea574a2369740dcea16c.jpg 1 124 206 25 9
positive/CARDS_COURTYARD_S_H_frame_1412_jpg.rf.371863c68417a240785f41b6cdb50656.jpg 1 97 178 47 37
positive/CARDS_COURTYARD_S_H_frame_1441_jpg.rf.22a9f93eebae8ace1106bb343fcca165.jpg 1 93 200 69 15
positive/CARDS_COURTYARD_S_H_frame_1452_jpg.rf.aaa22f2fb7eafddbb579bf98088fa546.jpg 1 100 203 63 12
positive/CARDS_COURTYARD_S_H_frame_1550_jpg.rf.50e109cd0b3b505e56d382f34b8c175f.jpg 1 80 162 89 53
positive/CARDS_COURTYARD_S_H_frame_1552_jpg.rf.d2e4b61569081f1e7a6fa1d748b1f42d.jpg 1 77 165 94 50
positive/CARDS_COURTYARD_S_H_frame_1609_jpg.rf.5a6dcf3d471490115b3f35feabe016cf.jpg 1 121 206 11 9
positive/CARDS_COURTYARD_S_H_frame_1644_jpg.rf.b202243783800ff777e0d9d639a85d71.jpg 2 89 192 67 23 96 90 43 55
positive/CARDS_COURTYARD_S_H_frame_1688_jpg.rf.1c4dd3ac8f759482f910a6d12c31733e.jpg 1 81 194 73 21
positive/CARDS_COURTYARD_S_H_frame_1803_jpg.rf.c61a5387e67c83590339e664f20f8e85.jpg 2 103 194 41 21 73 82 42 47
positive/CARDS_COURTYARD_S_H_frame_1815_jpg.rf.b1d26be544d7bd3cea62e4509bf89441.jpg 2 107 189 54 26 73 86 52 67
positive/CARDS_COURTYARD_S_H_frame_1951_jpg.rf.602dd96c5e03add7edc713c294679efb.jpg 1 0 167 96 48
positive/CARDS_COURTYARD_S_H_frame_1991_jpg.rf.7d6d63fcecac5c17c94fd20e51646dfc.jpg 1 120 203 48 12
positive/CARDS_COURTYARD_S_H_frame_1993_jpg.rf.d9bb47fd8aabc755f0033cad08a36054.jpg 1 123 202 44 13
positive/CARDS_COURTYARD_S_H_frame_2000_jpg.rf.0a2d0b108dd5082ac092e60608612014.jpg 1 115 198 51 17
positive/CARDS_COURTYARD_S_H_frame_2027_jpg.rf.0bc37c9219a839ad0754df76303e7ad6.jpg 2 60 86 56 70 110 198 47 17
positive/CARDS_COURTYARD_S_H_frame_2138_jpg.rf.258335943377bfaccf864e8bfd4b048c.jpg 1 86 208 29 7
positive/CARDS_COURTYARD_S_H_frame_2148_jpg.rf.d48cea389f46da1453587aa86a74487a.jpg 1 70 204 41 11
positive/CARDS_COURTYARD_S_H_frame_2154_jpg.rf.65ca0756b0a0c03abdf38a18fe2d57cb.jpg 1 61 206 31 9
positive/CARDS_COURTYARD_S_H_frame_2183_jpg.rf.17cbc99356d88f5d335f127d709f096a.jpg 1 47 178 87 37
positive/CARDS_COURTYARD_S_H_frame_2186_jpg.rf.2005506ed83a5d64efd3bcf6899fc2c4.jpg 1 7 146 112 69
positive/CARDS_COURTYARD_S_H_frame_2206_jpg.rf.bd41e4e89ba6b9936369d9692067f6b6.jpg 1 0 133 64 81
positive/CARDS_COURTYARD_S_H_frame_2243_jpg.rf.e90a5470d3f36c0ed2dcd6c66ad91d51.jpg 1 93 139 61 74
positive/CARDS_COURTYARD_S_H_frame_2296_jpg.rf.2884c81a7da742e65a67f4779d98281a.jpg 1 76 182 79 33
positive/CARDS_COURTYARD_S_H_frame_2299_jpg.rf.b97390ee7064e84164ac148eaf203ed4.jpg 1 100 207 30 8
positive/CARDS_COURTYARD_S_H_frame_2568_jpg.rf.8874f5c533ce5e3ada483b785d2502d7.jpg 1 96 96 43 61
positive/CARDS_COURTYARD_S_H_frame_2636_jpg.rf.aa86d4d11e84705a46ecf987d944efde.jpg 1 4 163 113 52
positive/CARDS_COURTYARD_S_H_frame_2658_jpg.rf.e618af0edcb5d0633a2ae2ba8123b8f5.jpg 2 54 157 84 58 103 90 50 67
positive/CARDS_COURTYARD_S_H_frame_2674_jpg.rf.a411c0da287c3e418cb701287b413661.jpg 2 91 194 64 21 174 211 17 5
positive/CARDS_COURTYARD_S_H_frame_2680_jpg.rf.645151434ce99940a22116404319cf8b.jpg 1 109 206 17 9
positive/CARDS_COURTYARD_T_B_frame_0016_jpg.rf.3aebddaca1b964445b0aeea253deed41.jpg 1 63 163 83 52
positive/CARDS_COURTYARD_T_B_frame_0164_jpg.rf.b37c808b7ceaef9c48bd83e85d8fabfb.jpg 1 63 153 83 62
positive/CARDS_COURTYARD_T_B_frame_0180_jpg.rf.e3887f923b1e9cc38799b30d85b8bceb.jpg 1 52 141 91 74
positive/CARDS_COURTYARD_T_B_frame_0227_jpg.rf.1df15e1102a147cb8daa5a8b7ea335e4.jpg 1 58 142 91 73
positive/CARDS_COURTYARD_T_B_frame_0241_jpg.rf.03a03c01e478ebe7ac6bce6612e0a41f.jpg 1 45 151 84 64
positive/CARDS_COURTYARD_T_B_frame_0276_jpg.rf.159f473547d98ce7073050202dcf8dfa.jpg 1 43 177 79 38
positive/CARDS_COURTYARD_T_B_frame_0283_jpg.rf.dbc8b4b35f8e7fc4fef813a8b3ba69b3.jpg 1 34 160 89 55
positive/CARDS_COURTYARD_T_B_frame_0331_jpg.rf.413eb4effdb741ce5c9ed4d301ab241d.jpg 1 48 144 95 71
positive/CARDS_COURTYARD_T_B_frame_0337_jpg.rf.ec29d52a9ddf9be6a8f2c0487cfcb395.jpg 1 47 143 97 72
positive/CARDS_COURTYARD_T_B_frame_0360_jpg.rf.ab505f6a4accffc24bfb8ae31f9668c0.jpg 1 57 171 70 44
positive/CARDS_COURTYARD_T_B_frame_0411_jpg.rf.fa316c4706e07a5a199c59731e572c2d.jpg 1 46 192 33 23
positive/CARDS_COURTYARD_T_B_frame_0412_jpg.rf.8bd2c8bf813b4e475f8fe2e4ef301b43.jpg 1 48 191 29 24
positive/CARDS_COURTYARD_T_B_frame_0419_jpg.rf.a1bc887d12f2d7602368a3b64030e20e.jpg 1 48 189 84 26
positive/CARDS_COURTYARD_T_B_frame_0427_jpg.rf.4d907751ec42f2a1e686fcc2b4413888.jpg 1 40 179 86 36
positive/CARDS_COURTYARD_T_B_frame_0450_jpg.rf.be402247069e8c38315ce5d74f84b38f.jpg 1 42 180 88 35
positive/CARDS_COURTYARD_T_B_frame_0557_jpg.rf.221144d38fdbe8205e22bcf91a9ecd20.jpg 1 50 157 102 58
positive/CARDS_COURTYARD_T_B_frame_0562_jpg.rf.0ac7205490065e685cf28f5a525c9c74.jpg 1 53 162 99 53
positive/CARDS_COURTYARD_T_B_frame_0629_jpg.rf.1deae29bc3f41b0cf6b58ca54b9bd54f.jpg 2 38 177 94 38 84 71 51 69
